groundfrost_1,,,,
9.84928987,,,,
10.85267889,Avg,7.94,,
12.97189949,Median,6.87,,
15.60964588,Stdev,6.95,,
12.6366999,Min,0.00,,
12.24005281,Max,28.02,,7.003832993
12.42599697,,,,
11.26712429,,,,
12.77912004,,,,
14.05943169,,,,
15.7784439,,,,
15.29545649,,,,
13.85459579,,,,
10.23734647,,,,
12.77666353,,,,
15.5230418,,,,
14.62936717,,,,
17.61738363,,,,
14.92393335,,,,
13.98906072,,,,
13.38647276,,,,
14.21855717,,,,
16.63850753,,,,
17.02341517,,,,
16.06158785,,,,
13.20391057,,,,
13.9021106,,,,
15.17882369,,,,
12.73072762,,,,
17.40335591,,,,
17.30336978,,,,
14.11224248,,,,
14.56306112,,,,
14.33582982,,,,
15.04683747,,,,
14.21336415,,,,
16.86162744,,,,
15.80751797,,,,
15.23032218,,,,
9.301140175,,,,
15.40852965,,,,
15.84166826,,,,
16.2774219,,,,
15.28113471,,,,
14.93802838,,,,
11.93148098,,,,
12.69052802,,,,
15.72837528,,,,
18.42437748,,,,
17.83118781,,,,
12.31855671,,,,
11.79066215,,,,
13.06761676,,,,
14.49700664,,,,
16.51924067,,,,
17.0892313,,,,
18.56502181,,,,
14.00177831,,,,
17.12009246,,,,
17.83461913,,,,
16.90538387,,,,
15.8557099,,,,
17.63271842,,,,
19.60074408,,,,
11.36975727,,,,
15.60545837,,,,
20.94603192,,,,
24.69351993,,,,
17.3438978,,,,
21.71169733,,,,
24.40565469,,,,
22.09624135,,,,
18.86231197,,,,
22.09025578,,,,
22.8401595,,,,
20.06607197,,,,
19.81992061,,,,
13.37815978,,,,
11.59156303,,,,
14.26241731,,,,
15.23470575,,,,
16.53329331,,,,
14.42650791,,,,
15.51957798,,,,
17.4610382,,,,
14.01430635,,,,
14.30110645,,,,
15.83648099,,,,
16.19859136,,,,
16.74969418,,,,
16.17649595,,,,
12.3960404,,,,
13.59823274,,,,
15.99047017,,,,
16.04063542,,,,
17.34292403,,,,
16.48729053,,,,
16.29710862,,,,
16.299749,,,,
14.55281796,,,,
17.117312,,,,
17.6853291,,,,
17.01586515,,,,
16.13561051,,,,
15.74356343,,,,
16.85045151,,,,
13.93751547,,,,
15.82915721,,,,
16.59175437,,,,
16.77494533,,,,
15.85183035,,,,
16.05486655,,,,
17.30042714,,,,
13.05514199,,,,
15.62575288,,,,
16.10719715,,,,
15.88640742,,,,
7.039270107,,,,
16.43883304,,,,
16.45492181,,,,
15.9087155,,,,
14.49926311,,,,
9.120666349,,,,
8.72641893,,,,
9.126422727,,,,
15.07627189,,,,
17.4298796,,,,
17.71111417,,,,
8.647862994,,,,
8.186789981,,,,
9.463990594,,,,
11.18237014,,,,
13.16661037,,,,
15.10220292,,,,
16.36296062,,,,
12.07350565,,,,
14.08729525,,,,
15.30111902,,,,
14.76721264,,,,
10.21030992,,,,
12.63869261,,,,
13.71420286,,,,
8.292674429,,,,
11.24043392,,,,
15.10145687,,,,
15.46583733,,,,
12.08531102,,,,
16.17421227,,,,
17.02350485,,,,
16.2833821,,,,
11.68656947,,,,
15.55874581,,,,
15.50612464,,,,
10.5269692,,,,
12.44420658,,,,
6.2242187,,,,
6.878514116,,,,
11.42492767,,,,
13.79351373,,,,
18.77493001,,,,
12.97831246,,,,
13.48984351,,,,
8.379678205,,,,
9.963026283,,,,
12.10021388,,,,
16.7009813,,,,
18.29528906,,,,
18.74916324,,,,
16.17987374,,,,
10.52570115,,,,
11.13221329,,,,
16.59790349,,,,
16.3770823,,,,
19.52680297,,,,
18.6905379,,,,
17.26856797,,,,
12.40218964,,,,
11.63297356,,,,
15.83111299,,,,
17.15938556,,,,
17.13887848,,,,
14.87065555,,,,
17.33512733,,,,
14.28283371,,,,
9.603624458,,,,
13.36722357,,,,
13.48750449,,,,
13.37654826,,,,
12.68072619,,,,
16.31335005,,,,
17.34031363,,,,
9.773586597,,,,
10.37514801,,,,
12.93453339,,,,
14.12548545,,,,
10.64942034,,,,
9.001586898,,,,
9.673876151,,,,
16.16576742,,,,
15.32860009,,,,
12.54078681,,,,
11.51639217,,,,
11.1782101,,,,
13.36161033,,,,
13.85567678,,,,
15.74872194,,,,
11.34313467,,,,
10.97549255,,,,
9.85887265,,,,
13.43044319,,,,
15.34263046,,,,
14.21414433,,,,
13.92834951,,,,
9.386129233,,,,
11.46949572,,,,
13.8179249,,,,
13.66698133,,,,
8.443874639,,,,
9.626070427,,,,
13.00143968,,,,
8.595816589,,,,
10.25852764,,,,
11.8521771,,,,
15.20222861,,,,
9.936673849,,,,
12.56373061,,,,
14.62809349,,,,
15.23438389,,,,
7.598747071,,,,
13.4133582,,,,
14.23177445,,,,
4.856586119,,,,
11.33996197,,,,
7.404976491,,,,
7.091143085,,,,
11.08802056,,,,
13.97608816,,,,
14.32092306,,,,
11.50522173,,,,
9.781970154,,,,
9.094908756,,,,
9.728383389,,,,
11.34770221,,,,
12.68478172,,,,
13.38447248,,,,
12.49277726,,,,
11.99730353,,,,
11.20125817,,,,
10.65054006,,,,
12.15308392,,,,
11.9535707,,,,
13.18682279,,,,
12.58906193,,,,
11.2102743,,,,
11.49882642,,,,
11.53861298,,,,
12.46006933,,,,
12.85897374,,,,
12.082995,,,,
10.30417259,,,,
12.68248714,,,,
13.47066396,,,,
11.57456391,,,,
12.11947628,,,,
10.76753794,,,,
7.805319457,,,,
8.389790378,,,,
11.45842967,,,,
13.53628121,,,,
10.96191731,,,,
11.03199418,,,,
9.763954015,,,,
8.223593515,,,,
12.29364585,,,,
13.047142,,,,
11.92966949,,,,
11.42152815,,,,
10.49815196,,,,
20.71537471,,,,
15.67968854,,,,
15.52159993,,,,
15.2884607,,,,
12.79596255,,,,
12.59040685,,,,
19.18860821,,,,
16.61680456,,,,
